"REF_DATE","GEO","DGUID","Unemployment rate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Région de Laval, Quebec (Peer group I)","2413","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334076","40.1","8.2","","","","1"
"1999","Région de Laval, Quebec (Peer group I)","2413","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334077","40.2","14.3","","","","1"
"1999","Région de Lanaudière, Quebec (Peer group I)","2414","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334078","41.1","8.9","","","","1"
"1999","Région de Lanaudière, Quebec (Peer group I)","2414","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334079","41.2","16.8","","","","1"
"1999","Région des Laurentides, Quebec (Peer group H)","2415","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334080","42.1","8.3","","","","1"
"1999","Région des Laurentides, Quebec (Peer group H)","2415","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334081","42.2","12.0","","","","1"
"1999","Région de la Montérégie, Quebec (Peer group H)","2416","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334082","43.1","8.2","","","","1"
"1999","Région de la Montérégie, Quebec (Peer group H)","2416","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334083","43.2","16.5","","","","1"
"1999","Région du Nunavik, Quebec (Peer group C)","2417","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334084","44.1","","F","","","1"
"1999","Région du Nunavik, Quebec (Peer group C)","2417","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334085","44.2","","F","","","1"
"1999","Ontario by District Health Council","35","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334088","46.1","6.3","","","","1"
"1999","Ontario by District Health Council","35","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334089","46.2","13.1","","","","1"
"1999","Champlain District Health Council, Ontario","3501","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334090","47.1","6.8","","","","1"
"1999","Champlain District Health Council, Ontario","3501","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334091","47.2","12.4","","","","1"
"1999","Quinte-Kingston and Rideau District Health Council, Ontario","3502","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334092","48.1","7.2","","","","1"
"1999","Quinte-Kingston and Rideau District Health Council, Ontario","3502","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334093","48.2","14.2","","","","1"
"1999","Durham-Haliburton-Kawartha and Pine Ridge District Health Council, Ontario","3503","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334094","49.1","6.1","","","","1"
"1999","Durham-Haliburton-Kawartha and Pine Ridge District Health Council, Ontario","3503","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334095","49.2","14.5","","","","1"
"1999","Toronto District Health Council, Ontario","3504","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334096","50.1","6.9","","","","1"
"1999","Toronto District Health Council, Ontario","3504","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334097","50.2","14.0","","","","1"
"1999","Simcoe-York District Health Council, Ontario","3505","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334098","51.1","5.8","","","","1"
"1999","Simcoe-York District Health Council, Ontario","3505","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334099","51.2","13.0","","","","1"
"1999","Halton-Peel District Health Council, Ontario","3506","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334100","52.1","4.7","","","","1"
"1999","Halton-Peel District Health Council, Ontario","3506","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334101","52.2","9.9","","","","1"
"1999","Waterloo-Wellington-Dufferin District Health Council, Ontario","3507","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334102","53.1","5.1","","","","1"
"1999","Waterloo-Wellington-Dufferin District Health Council, Ontario","3507","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334103","53.2","11.0","","","","1"
"1999","Hamilton-Wentworth District Health Council, Ontario","3508","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334104","54.1","5.4","","","","1"
"1999","Hamilton-Wentworth District Health Council, Ontario","3508","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334105","54.2","12.7","","","","1"
"1999","Niagara District Health Council, Ontario","3509","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334106","55.1","6.7","","","","1"
"1999","Niagara District Health Council, Ontario","3509","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334107","55.2","12.6","","","","1"
"1999","Grand River District Health Council, Ontario","3510","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334108","56.1","7.2","","","","1"
"1999","Grand River District Health Council, Ontario","3510","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334109","56.2","15.0","","","","1"
"1999","Thames Valley District Health Council, Ontario","3511","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334110","57.1","6.4","","","","1"
"1999","Thames Valley District Health Council, Ontario","3511","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334111","57.2","14.0","","","","1"
"1999","Essex-Kent and Lambton District Health Council, Ontario","3512","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334112","58.1","6.3","","","","1"
"1999","Essex-Kent and Lambton District Health Council, Ontario","3512","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334113","58.2","13.7","","","","1"
"1999","Grey-Bruce-Huron and Perth District Health Council, Ontario","3513","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334114","59.1","3.8","","","","1"
"1999","Grey-Bruce-Huron and Perth District Health Council, Ontario","3513","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334115","59.2","10.6","","","","1"
"1999","Muskoka-Nipissing and Parry Sound District Health Council, Ontario","3514","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334116","60.1","9.7","","","","1"
"1999","Muskoka-Nipissing and Parry Sound District Health Council, Ontario","3514","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334117","60.2","19.3","","","","1"
"1999","Algoma-Cochrane-Manitoulin and Sudbury District Health Council, Ontario","3515","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334118","61.1","9.7","","","","1"
"1999","Algoma-Cochrane-Manitoulin and Sudbury District Health Council, Ontario","3515","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334119","61.2","19.2","","","","1"
"1999","Northwestern Ontario District Health Council, Ontario","3516","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334120","62.1","7.0","","","","1"
"1999","Northwestern Ontario District Health Council, Ontario","3516","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334121","62.2","13.9","","","","1"
"1999","Ontario by Health Unit","35","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334122","63.1","6.3","","","","1"
"1999","Ontario by Health Unit","35","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334123","63.2","13.1","","","","1"
"1999","Algoma Public Health Unit, Ontario (Peer group H)","3526","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334124","64.1","10.1","","","","1"
"1999","Algoma Public Health Unit, Ontario (Peer group H)","3526","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334125","64.2","22.3","","","","1"
"1999","Brant Public Health Unit, Ontario (Peer group I)","3527","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334126","65.1","7.1","","","","1"
"1999","Brant Public Health Unit, Ontario (Peer group I)","3527","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334127","65.2","","F","","","1"
"1999","Durham Public Health Unit, Ontario (Peer group J)","3530","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334128","66.1","5.7","","","","1"
"1999","Durham Public Health Unit, Ontario (Peer group J)","3530","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334129","66.2","15.3","","","","1"
"1999","Elgin-St Thomas Public Health Unit, Ontario (Peer group I)","3531","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334130","67.1","6.8","","","","1"
"1999","Elgin-St Thomas Public Health Unit, Ontario (Peer group I)","3531","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334131","67.2","","F","","","1"
"1999","Bruce-Grey-Owen Sound Public Health Unit, Ontario (Peer group I)","3533","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334132","68.1","4.4","","","","1"
"1999","Bruce-Grey-Owen Sound Public Health Unit, Ontario (Peer group I)","3533","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334133","68.2","16.3","","","","1"
"1999","Haldimand-Norfolk Public Health Unit, Ontario (Peer group I)","3534","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334134","69.1","7.2","","","","1"
"1999","Haldimand-Norfolk Public Health Unit, Ontario (Peer group I)","3534","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334135","69.2","16.4","","","","1"
"1999","Haliburton-Kawartha-Pine Ridge Public Health Unit, Ontario (Peer group I)","3535","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334136","70.1","6.5","","","","1"
"1999","Haliburton-Kawartha-Pine Ridge Public Health Unit, Ontario (Peer group I)","3535","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334137","70.2","10.2","","","","1"
"1999","Halton Public Health Unit, Ontario (Peer group J)","3536","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334138","71.1","4.0","","","","1"
"1999","Halton Public Health Unit, Ontario (Peer group J)","3536","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334139","71.2","8.2","","","","1"
"1999","Hamilton Public Health Unit, Ontario (Peer group H)","3537","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334140","72.1","5.4","","","","1"
"1999","Hamilton Public Health Unit, Ontario (Peer group H)","3537","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334141","72.2","12.7","","","","1"
"1999","Hastings and Prince Edward Public Health Unit, Ontario (Peer group I)","3538","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334142","73.1","6.3","","","","1"
"1999","Hastings and Prince Edward Public Health Unit, Ontario (Peer group I)","3538","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334143","73.2","13.2","","","","1"
"1999","Huron Public Health Unit, Ontario (Peer group G)","3539","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334144","74.1","","F","","","1"
"1999","Huron Public Health Unit, Ontario (Peer group G)","3539","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334145","74.2","","F","","","1"
"1999","Kent-Chatham Public Health Unit, Ontario (Peer group I)","3540","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334146","75.1","5.1","","","","1"
"1999","Kent-Chatham Public Health Unit, Ontario (Peer group I)","3540","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334147","75.2","","F","","","1"
"1999","Kingston-Frontenac-Lennox and Addington Public Health Unit, Ontario (Peer group I)","3541","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334148","76.1","8.2","","","","1"
"1999","Kingston-Frontenac-Lennox and Addington Public Health Unit, Ontario (Peer group I)","3541","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334149","76.2","15.9","","","","1"
"1999","Lambton Public Health Unit, Ontario (Peer group I)","3542","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334150","77.1","7.0","","","","1"
"1999","Lambton Public Health Unit, Ontario (Peer group I)","3542","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334151","77.2","","F","","","1"
"1999","Leeds-Grenville-Lanark Public Health Unit, Ontario (Peer group I)","3543","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334152","78.1","6.9","","","","1"
"1999","Leeds-Grenville-Lanark Public Health Unit, Ontario (Peer group I)","3543","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334153","78.2","13.1","","","","1"
"1999","Middlesex-London Public Health Unit, Ontario (Peer group I)","3544","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334154","79.1","6.5","","","","1"
"1999","Middlesex-London Public Health Unit, Ontario (Peer group I)","3544","Unemployment rate, 15 to 24 years","Percent","239","units ","0","v4334155","79.2","14.4","","","","1"
"1999","Muskoka-Parry Sound Public Health Unit, Ontario (Peer group E)","3545","Unemployment rate, 15 years and over","Percent","239","units ","0","v4334156","80.1","8.5","","","","1"
